chain_id,segment_id,x_cm,y_cm,z_cm
6.000000000000000000e+00,0.000000000000000000e+00,3.237743012932035036e+00,5.232296566936295967e+00,2.567824202341852935e-01
6.000000000000000000e+00,1.000000000000000000e+00,3.368276041821345768e+00,5.080830814791108985e+00,2.611703919837696231e-01
6.000000000000000000e+00,2.000000000000000000e+00,3.502016168639504823e+00,4.932268570378949946e+00,2.677154675283888174e-01
6.000000000000000000e+00,3.000000000000000000e+00,3.627723499979212285e+00,4.777158417184245387e+00,2.559465583451131510e-01
6.000000000000000000e+00,4.000000000000000000e+00,3.674729811471967089e+00,4.583612956786790704e+00,2.377652096772199242e-01
6.000000000000000000e+00,5.000000000000000000e+00,3.662270689461480266e+00,4.391065527350647812e+00,1.851319721151877817e-01
6.000000000000000000e+00,6.000000000000000000e+00,3.615215191061980970e+00,4.198725765462235415e+00,2.132601797915312236e-01
6.000000000000000000e+00,7.000000000000000000e+00,3.631136247604375367e+00,4.001192051905738900e+00,1.862981330006457381e-01
6.000000000000000000e+00,8.000000000000000000e+00,3.657499958355363567e+00,3.803253896610356843e+00,1.974981970049039248e-01
6.000000000000000000e+00,9.000000000000000000e+00,3.664262306137521463e+00,3.603889993739811892e+00,1.830654257984794531e-01
6.000000000000000000e+00,1.000000000000000000e+01,3.637088213275682769e+00,3.426475705368590585e+00,9.482859131950889531e-02
6.000000000000000000e+00,1.100000000000000000e+01,3.530173254975702779e+00,3.283088946758536242e+00,5.333177207859918223e-03
6.000000000000000000e+00,1.200000000000000000e+01,3.467620727380351209e+00,3.122774786193039276e+00,6.903418746367017356e+00
6.000000000000000000e+00,1.300000000000000000e+01,3.391581565920636976e+00,2.966162444836981216e+00,6.804977797268194628e+00
6.000000000000000000e+00,1.400000000000000000e+01,3.315265436580232983e+00,2.810262361194690417e+00,6.705624828903754775e+00
6.000000000000000000e+00,1.500000000000000000e+01,3.174329473866143836e+00,2.691204329852708188e+00,6.628409289102335400e+00
6.000000000000000000e+00,1.600000000000000000e+01,2.989324065023108989e+00,2.617002382788887527e+00,6.612067020264763784e+00
6.000000000000000000e+00,1.700000000000000000e+01,2.810086467207239647e+00,2.530518280560117628e+00,6.631926113670061795e+00
6.000000000000000000e+00,1.800000000000000000e+01,2.626878772880275381e+00,2.509775243719017279e+00,6.709415901139163196e+00
6.000000000000000000e+00,1.900000000000000000e+01,2.459827453063375913e+00,2.415008757135646889e+00,6.765211685640107220e+00
6.000000000000000000e+00,2.000000000000000000e+01,2.277997204723960056e+00,2.334823427690342790e+00,6.742671194727653194e+00
6.000000000000000000e+00,2.100000000000000000e+01,2.113001017907764290e+00,2.257639118527423161e+00,6.660094922378037907e+00
6.000000000000000000e+00,2.200000000000000000e+01,1.995372461230624284e+00,2.110366985572258436e+00,6.593203656065542262e+00
6.000000000000000000e+00,2.300000000000000000e+01,1.953433420319248048e+00,1.927118136623502842e+00,6.524932313568196030e+00
6.000000000000000000e+00,2.400000000000000000e+01,1.891900378399973492e+00,1.736889559345470513e+00,6.519758036909911958e+00
6.000000000000000000e+00,2.500000000000000000e+01,1.892450645977830304e+00,1.545898519829221440e+00,6.460410585152525087e+00
7.000000000000000000e+00,0.000000000000000000e+00,2.882886399030879510e+00,2.442077865800967196e+00,6.506704009734781025e+00
7.000000000000000000e+00,1.000000000000000000e+00,3.074906885139331525e+00,2.471359730866548698e+00,6.459052091694109876e+00
7.000000000000000000e+00,2.000000000000000000e+00,3.270722536763840615e+00,2.489120040353158370e+00,6.495669054782394092e+00
7.000000000000000000e+00,3.000000000000000000e+00,3.462088864087346618e+00,2.544030550867558471e+00,6.476596440861887238e+00
7.000000000000000000e+00,4.000000000000000000e+00,3.658540004402867751e+00,2.553019290970450772e+00,6.513012811083176423e+00
7.000000000000000000e+00,5.000000000000000000e+00,3.824225223802618423e+00,2.572035177512419502e+00,6.623406670203507929e+00
7.000000000000000000e+00,6.000000000000000000e+00,3.978172552475833346e+00,2.572480753353729277e+00,6.751078207581855395e+00
7.000000000000000000e+00,7.000000000000000000e+00,4.130838469551240344e+00,2.489798280199528424e+00,6.850359255101660771e+00
7.000000000000000000e+00,8.000000000000000000e+00,4.218437679157603704e+00,2.363692168208256117e+00,6.978513954565960908e+00
7.000000000000000000e+00,9.000000000000000000e+00,4.364216569437758153e+00,2.270083162389853637e+00,7.844327548018004137e-02
7.000000000000000000e+00,1.000000000000000000e+01,4.494540004027526514e+00,2.141441075199083777e+00,1.588610334688773662e-01
7.000000000000000000e+00,1.100000000000000000e+01,4.609951817051589629e+00,2.005978091648474404e+00,2.501292837099446942e-01
7.000000000000000000e+00,1.200000000000000000e+01,4.716977716431220102e+00,1.879035113692344439e+00,3.616233966021091817e-01
7.000000000000000000e+00,1.300000000000000000e+01,4.866567228826929714e+00,1.785414899010977718e+00,4.557415839211849118e-01
7.000000000000000000e+00,1.400000000000000000e+01,4.964020148349706396e+00,1.661584040293625497e+00,5.789034566976667406e-01
7.000000000000000000e+00,1.500000000000000000e+01,4.995494211274558616e+00,1.499259447666123624e+00,6.914206109067828621e-01
7.000000000000000000e+00,1.600000000000000000e+01,5.050023231262151135e+00,1.384927154171933461e+00,8.461937114234787671e-01
7.000000000000000000e+00,1.700000000000000000e+01,5.070349585707194073e+00,1.214383674080858455e+00,9.486718101246136570e-01
7.000000000000000000e+00,1.800000000000000000e+01,5.052536323814313057e+00,1.089729994721899686e+00,1.104055682913939407e+00
7.000000000000000000e+00,1.900000000000000000e+01,5.002507031941146209e+00,1.019749864383479698e+00,1.284609972014163048e+00
7.000000000000000000e+00,2.000000000000000000e+01,4.959282063028024545e+00,1.029818653452561739e+00,1.479623360142111821e+00
7.000000000000000000e+00,2.100000000000000000e+01,4.895400009170015387e+00,9.933635487532308517e-01,1.665607522199646695e+00
7.000000000000000000e+00,2.200000000000000000e+01,4.908493990949150287e+00,9.549028269068045027e-01,1.861437347599711245e+00
7.000000000000000000e+00,2.300000000000000000e+01,4.886353653731476676e+00,9.932536910476429393e-01,2.056473284512728483e+00
7.000000000000000000e+00,2.400000000000000000e+01,4.877733587689969674e+00,1.075458184432237063e+00,2.238594441243137112e+00
7.000000000000000000e+00,2.500000000000000000e+01,4.888063794462880196e+00,1.084933189750568294e+00,2.438102614264311185e+00
8.000000000000000000e+00,0.000000000000000000e+00,4.034018521167691773e+00,4.247005324679991034e+00,2.968914699116702138e+00
8.000000000000000000e+00,1.000000000000000000e+00,4.195336440346995488e+00,4.334817453124423459e+00,2.889759414708659158e+00
8.000000000000000000e+00,2.000000000000000000e+00,4.339287508918233449e+00,4.464950257895540453e+00,2.841349261025769124e+00
8.000000000000000000e+00,3.000000000000000000e+00,4.467246585834440786e+00,4.615148188296156029e+00,2.874015089319631677e+00
8.000000000000000000e+00,4.000000000000000000e+00,4.568409475809333209e+00,4.782323729468636486e+00,2.831372292441188154e+00
8.000000000000000000e+00,5.000000000000000000e+00,4.646117739445273287e+00,4.964232884194044182e+00,2.860876278439268727e+00
8.000000000000000000e+00,6.000000000000000000e+00,4.710806430253177801e+00,5.151267287880481938e+00,2.889746767164228292e+00
8.000000000000000000e+00,7.000000000000000000e+00,4.688170918451572966e+00,5.347444016271761136e+00,2.921406281424141937e+00
8.000000000000000000e+00,8.000000000000000000e+00,4.614708183705683808e+00,5.532620351539962122e+00,2.939096715570709062e+00
8.000000000000000000e+00,9.000000000000000000e+00,4.559639576021526253e+00,5.722426407504742407e+00,2.908419206434158966e+00
8.000000000000000000e+00,1.000000000000000000e+01,4.545197142462979123e+00,5.908839067504932707e+00,2.837414021380104234e+00
8.000000000000000000e+00,1.100000000000000000e+01,4.534060020930236412e+00,6.068575133264972443e+00,2.717579327658005806e+00
8.000000000000000000e+00,1.200000000000000000e+01,4.536009815180205074e+00,6.234323014010756836e+00,2.605669371306195359e+00
8.000000000000000000e+00,1.300000000000000000e+01,4.533847501683102799e+00,6.431960837850930091e+00,2.575097897869982777e+00
8.000000000000000000e+00,1.400000000000000000e+01,4.509164095314455167e+00,6.614045994756972746e+00,2.496131290468234454e+00
8.000000000000000000e+00,1.500000000000000000e+01,4.420644609977497197e+00,6.752942296087462104e+00,2.382675932761381787e+00
8.000000000000000000e+00,1.600000000000000000e+01,4.383284378220429822e+00,6.903761533564153119e+00,2.256748292070357653e+00
8.000000000000000000e+00,1.700000000000000000e+01,4.335361261338067429e+00,9.088842107448513730e-02,2.204912948539373918e+00
8.000000000000000000e+00,1.800000000000000000e+01,4.215318532766548110e+00,2.422841549178178511e-01,2.153249856383143701e+00
8.000000000000000000e+00,1.900000000000000000e+01,4.095141538683849447e+00,3.696835848147568271e-01,2.056674107071103652e+00
8.000000000000000000e+00,2.000000000000000000e+01,3.982273241973516509e+00,4.347644600881190868e-01,1.904933449133419332e+00
8.000000000000000000e+00,2.100000000000000000e+01,3.830317902084140691e+00,5.036223341809504817e-01,1.794624030430753026e+00
8.000000000000000000e+00,2.200000000000000000e+01,3.657361311136932081e+00,5.352414949544854750e-01,1.699302226419827422e+00
